STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Reference area,FREQ,Frequency of observation,TECH,Technology domain,UNIT_MEASURE,Unit of measure,SIZE,Family size,SEX,Sex,TIME_PERIOD,Time period,OBS_VALUE,Observation value,OBS_STATUS,Observation status,UNIT_MULT,Unit multiplier,DECIMALS,Decimals
DATAFLOW,OECD.ENV.EPI:DSD_PAT_DEV@DF_PAT_DEV(1.0),Patents - technology development,I,GRC,Greece,A,Annual,ENV_PAT,Environment-related technologies,PATN,Patents,TWO,Two and greater,_Z,Not applicable,2014,,22.033333333333,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PAT_DEV@DF_PAT_DEV(1.0),Patents - technology development,I,GRC,Greece,A,Annual,ENV_PAT,Environment-related technologies,PATN,Patents,TWO,Two and greater,_Z,Not applicable,2015,,17.119047619047,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PAT_DEV@DF_PAT_DEV(1.0),Patents - technology development,I,GRC,Greece,A,Annual,ENV_PAT,Environment-related technologies,PATN,Patents,TWO,Two and greater,_Z,Not applicable,2016,,24.182539682538,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PAT_DEV@DF_PAT_DEV(1.0),Patents - technology development,I,GRC,Greece,A,Annual,ENV_PAT,Environment-related technologies,PATN,Patents,TWO,Two and greater,_Z,Not applicable,2017,,20.36111111111,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PAT_DEV@DF_PAT_DEV(1.0),Patents - technology development,I,GRC,Greece,A,Annual,ENV_PAT,Environment-related technologies,PATN,Patents,TWO,Two and greater,_Z,Not applicable,2018,,21.936111111111,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PAT_DEV@DF_PAT_DEV(1.0),Patents - technology development,I,GRC,Greece,A,Annual,ENV_PAT,Environment-related technologies,PATN,Patents,TWO,Two and greater,_Z,Not applicable,2019,,17.695238095233,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PAT_DEV@DF_PAT_DEV(1.0),Patents - technology development,I,GRC,Greece,A,Annual,ENV_PAT,Environment-related technologies,PATN,Patents,TWO,Two and greater,_Z,Not applicable,2020,,25.533333333327,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PAT_DEV@DF_PAT_DEV(1.0),Patents - technology development,I,GRC,Greece,A,Annual,ENV_PAT,Environment-related technologies,PATN,Patents,TWO,Two and greater,_Z,Not applicable,1997,,11.333333333333,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PAT_DEV@DF_PAT_DEV(1.0),Patents - technology development,I,GRC,Greece,A,Annual,ENV_PAT,Environment-related technologies,PATN,Patents,TWO,Two and greater,_Z,Not applicable,1998,,9.611111111111,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PAT_DEV@DF_PAT_DEV(1.0),Patents - technology development,I,GRC,Greece,A,Annual,ENV_PAT,Environment-related technologies,PATN,Patents,TWO,Two and greater,_Z,Not applicable,1999,,5.75,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PAT_DEV@DF_PAT_DEV(1.0),Patents - technology development,I,GRC,Greece,A,Annual,ENV_PAT,Environment-related technologies,PATN,Patents,TWO,Two and greater,_Z,Not applicable,2000,,9.166666666666,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PAT_DEV@DF_PAT_DEV(1.0),Patents - technology development,I,GRC,Greece,A,Annual,ENV_PAT,Environment-related technologies,PATN,Patents,TWO,Two and greater,_Z,Not applicable,2001,,11.809523809523,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PAT_DEV@DF_PAT_DEV(1.0),Patents - technology development,I,GRC,Greece,A,Annual,ENV_PAT,Environment-related technologies,PATN,Patents,TWO,Two and greater,_Z,Not applicable,2002,,10.083333333333,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PAT_DEV@DF_PAT_DEV(1.0),Patents - technology development,I,GRC,Greece,A,Annual,ENV_PAT,Environment-related technologies,PATN,Patents,TWO,Two and greater,_Z,Not applicable,2003,,14.916666666665,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PAT_DEV@DF_PAT_DEV(1.0),Patents - technology development,I,ITA,Italy,A,Annual,ENV_PAT,Environment-related technologies,PATN,Patents,TWO,Two and greater,_Z,Not applicable,2005,,395.01666666666,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PAT_DEV@DF_PAT_DEV(1.0),Patents - technology development,I,ITA,Italy,A,Annual,ENV_PAT,Environment-related technologies,PATN,Patents,TWO,Two and greater,_Z,Not applicable,2006,,458.333333333329,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PAT_DEV@DF_PAT_DEV(1.0),Patents - technology development,I,ITA,Italy,A,Annual,ENV_PAT,Environment-related technologies,PATN,Patents,TWO,Two and greater,_Z,Not applicable,2007,,530.04999999999,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PAT_DEV@DF_PAT_DEV(1.0),Patents - technology development,I,ITA,Italy,A,Annual,ENV_PAT,Environment-related technologies,PATN,Patents,TWO,Two and greater,_Z,Not applicable,2008,,582.476190476171,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PAT_DEV@DF_PAT_DEV(1.0),Patents - technology development,I,ITA,Italy,A,Annual,ENV_PAT,Environment-related technologies,PATN,Patents,TWO,Two and greater,_Z,Not applicable,2009,,662.807142857125,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PAT_DEV@DF_PAT_DEV(1.0),Patents - technology development,I,ITA,Italy,A,Annual,ENV_PAT,Environment-related technologies,PATN,Patents,TWO,Two and greater,_Z,Not applicable,2010,,640.509523809497,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PAT_DEV@DF_PAT_DEV(1.0),Patents - technology development,I,ITA,Italy,A,Annual,ENV_PAT,Environment-related technologies,PATN,Patents,TWO,Two and greater,_Z,Not applicable,2011,,646.983333333306,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PAT_DEV@DF_PAT_DEV(1.0),Patents - technology development,I,ITA,Italy,A,Annual,ENV_PAT,Environment-related technologies,PATN,Patents,TWO,Two and greater,_Z,Not applicable,2012,,688.846825396797,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PAT_DEV@DF_PAT_DEV(1.0),Patents - technology development,I,ITA,Italy,A,Annual,ENV_PAT,Environment-related technologies,PATN,Patents,TWO,Two and greater,_Z,Not applicable,2013,,609.902380952366,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PAT_DEV@DF_PAT_DEV(1.0),Patents - technology development,I,ITA,Italy,A,Annual,ENV_PAT,Environment-related technologies,PATN,Patents,TWO,Two and greater,_Z,Not applicable,2014,,601.516666666649,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PAT_DEV@DF_PAT_DEV(1.0),Patents - technology development,I,ITA,Italy,A,Annual,ENV_PAT,Environment-related technologies,PATN,Patents,TWO,Two and greater,_Z,Not applicable,2015,,649.883333333325,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PAT_DEV@DF_PAT_DEV(1.0),Patents - technology development,I,ITA,Italy,A,Annual,ENV_PAT,Environment-related technologies,PATN,Patents,TWO,Two and greater,_Z,Not applicable,2016,,635.091666666654,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PAT_DEV@DF_PAT_DEV(1.0),Patents - technology development,I,ITA,Italy,A,Annual,ENV_PAT,Environment-related technologies,PATN,Patents,TWO,Two and greater,_Z,Not applicable,2017,,655.837301587288,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PAT_DEV@DF_PAT_DEV(1.0),Patents - technology development,I,ITA,Italy,A,Annual,ENV_PAT,Environment-related technologies,PATN,Patents,TWO,Two and greater,_Z,Not applicable,2018,,634.245634920626,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PAT_DEV@DF_PAT_DEV(1.0),Patents - technology development,I,ITA,Italy,A,Annual,ENV_PAT,Environment-related technologies,PATN,Patents,TWO,Two and greater,_Z,Not applicable,2019,,662.870238095223,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PAT_DEV@DF_PAT_DEV(1.0),Patents - technology development,I,ITA,Italy,A,Annual,ENV_PAT,Environment-related technologies,PATN,Patents,TWO,Two and greater,_Z,Not applicable,2020,,714.291666666655,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PAT_DEV@DF_PAT_DEV(1.0),Patents - technology development,I,ITA,Italy,A,Annual,ENV_PAT,Environment-related technologies,PATN,Patents,TWO,Two and greater,_Z,Not applicable,2021,,625.333333333324,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PAT_DEV@DF_PAT_DEV(1.0),Patents - technology development,I,ITA,Italy,A,Annual,ENV_PAT,Environment-related technologies,PATN,Patents,TWO,Two and greater,_Z,Not applicable,1997,,202.333333333332,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PAT_DEV@DF_PAT_DEV(1.0),Patents - technology development,I,ITA,Italy,A,Annual,ENV_PAT,Environment-related technologies,PATN,Patents,TWO,Two and greater,_Z,Not applicable,1998,,227.749999999997,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PAT_DEV@DF_PAT_DEV(1.0),Patents - technology development,I,ITA,Italy,A,Annual,ENV_PAT,Environment-related technologies,PATN,Patents,TWO,Two and greater,_Z,Not applicable,1999,,234.083333333331,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PAT_DEV@DF_PAT_DEV(1.0),Patents - technology development,I,ITA,Italy,A,Annual,ENV_PAT,Environment-related technologies,PATN,Patents,TWO,Two and greater,_Z,Not applicable,2000,,285.976190476185,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PAT_DEV@DF_PAT_DEV(1.0),Patents - technology development,I,ITA,Italy,A,Annual,ENV_PAT,Environment-related technologies,PATN,Patents,TWO,Two and greater,_Z,Not applicable,2001,,331.616666666662,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PAT_DEV@DF_PAT_DEV(1.0),Patents - technology development,I,ITA,Italy,A,Annual,ENV_PAT,Environment-related technologies,PATN,Patents,TWO,Two and greater,_Z,Not applicable,2002,,307.249999999995,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PAT_DEV@DF_PAT_DEV(1.0),Patents - technology development,I,ITA,Italy,A,Annual,ENV_PAT,Environment-related technologies,PATN,Patents,TWO,Two and greater,_Z,Not applicable,2003,,403.626190476184,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PAT_DEV@DF_PAT_DEV(1.0),Patents - technology development,I,ITA,Italy,A,Annual,ENV_PAT,Environment-related technologies,PATN,Patents,TWO,Two and greater,_Z,Not applicable,2004,,378.91666666666,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PAT_DEV@DF_PAT_DEV(1.0),Patents - technology development,I,NOR,Norway,A,Annual,ENV_PAT,Environment-related technologies,PATN,Patents,TWO,Two and greater,_Z,Not applicable,2021,,132.33333333333,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PAT_DEV@DF_PAT_DEV(1.0),Patents - technology development,I,NOR,Norway,A,Annual,ENV_PAT,Environment-related technologies,PATN,Patents,TWO,Two and greater,_Z,Not applicable,2004,,76.949999999997,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PAT_DEV@DF_PAT_DEV(1.0),Patents - technology development,I,NOR,Norway,A,Annual,ENV_PAT,Environment-related technologies,PATN,Patents,TWO,Two and greater,_Z,Not applicable,2005,,87.399999999996,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PAT_DEV@DF_PAT_DEV(1.0),Patents - technology development,I,NOR,Norway,A,Annual,ENV_PAT,Environment-related technologies,PATN,Patents,TWO,Two and greater,_Z,Not applicable,2006,,95.333333333332,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PAT_DEV@DF_PAT_DEV(1.0),Patents - technology development,I,NOR,Norway,A,Annual,ENV_PAT,Environment-related technologies,PATN,Patents,TWO,Two and greater,_Z,Not applicable,2007,,123.699999999998,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PAT_DEV@DF_PAT_DEV(1.0),Patents - technology development,I,NOR,Norway,A,Annual,ENV_PAT,Environment-related technologies,PATN,Patents,TWO,Two and greater,_Z,Not applicable,2008,,117.583333333332,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PAT_DEV@DF_PAT_DEV(1.0),Patents - technology development,I,NOR,Norway,A,Annual,ENV_PAT,Environment-related technologies,PATN,Patents,TWO,Two and greater,_Z,Not applicable,2009,,154.599999999996,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PAT_DEV@DF_PAT_DEV(1.0),Patents - technology development,I,NOR,Norway,A,Annual,ENV_PAT,Environment-related technologies,PATN,Patents,TWO,Two and greater,_Z,Not applicable,2010,,138.449999999995,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PAT_DEV@DF_PAT_DEV(1.0),Patents - technology development,I,NOR,Norway,A,Annual,ENV_PAT,Environment-related technologies,PATN,Patents,TWO,Two and greater,_Z,Not applicable,2011,,137.416666666663,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PAT_DEV@DF_PAT_DEV(1.0),Patents - technology development,I,NOR,Norway,A,Annual,ENV_PAT,Environment-related technologies,PATN,Patents,TWO,Two and greater,_Z,Not applicable,2012,,124.326190476187,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PAT_DEV@DF_PAT_DEV(1.0),Patents - technology development,I,NOR,Norway,A,Annual,ENV_PAT,Environment-related technologies,PATN,Patents,TWO,Two and greater,_Z,Not applicable,2013,,101.583333333329,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PAT_DEV@DF_PAT_DEV(1.0),Patents - technology development,I,NOR,Norway,A,Annual,ENV_PAT,Environment-related technologies,PATN,Patents,TWO,Two and greater,_Z,Not applicable,2014,,70.416666666664,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PAT_DEV@DF_PAT_DEV(1.0),Patents - technology development,I,NOR,Norway,A,Annual,ENV_PAT,Environment-related technologies,PATN,Patents,TWO,Two and greater,_Z,Not applicable,2015,,91.43333333333,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PAT_DEV@DF_PAT_DEV(1.0),Patents - technology development,I,NOR,Norway,A,Annual,ENV_PAT,Environment-related technologies,PATN,Patents,TWO,Two and greater,_Z,Not applicable,2016,,92.616666666664,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PAT_DEV@DF_PAT_DEV(1.0),Patents - technology development,I,NOR,Norway,A,Annual,ENV_PAT,Environment-related technologies,PATN,Patents,TWO,Two and greater,_Z,Not applicable,2017,,114.916666666664,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PAT_DEV@DF_PAT_DEV(1.0),Patents - technology development,I,NOR,Norway,A,Annual,ENV_PAT,Environment-related technologies,PATN,Patents,TWO,Two and greater,_Z,Not applicable,2018,,135.916666666666,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PAT_DEV@DF_PAT_DEV(1.0),Patents - technology development,I,NOR,Norway,A,Annual,ENV_PAT,Environment-related technologies,PATN,Patents,TWO,Two and greater,_Z,Not applicable,2019,,136.399999999999,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PAT_DEV@DF_PAT_DEV(1.0),Patents - technology development,I,NOR,Norway,A,Annual,ENV_PAT,Environment-related technologies,PATN,Patents,TWO,Two and greater,_Z,Not applicable,2020,,160.116666666664,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PAT_DEV@DF_PAT_DEV(1.0),Patents - technology development,I,NOR,Norway,A,Annual,ENV_PAT,Environment-related technologies,PATN,Patents,TWO,Two and greater,_Z,Not applicable,1997,,46.166666666665,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PAT_DEV@DF_PAT_DEV(1.0),Patents - technology development,I,NOR,Norway,A,Annual,ENV_PAT,Environment-related technologies,PATN,Patents,TWO,Two and greater,_Z,Not applicable,1998,,55.866666666666,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PAT_DEV@DF_PAT_DEV(1.0),Patents - technology development,I,NOR,Norway,A,Annual,ENV_PAT,Environment-related technologies,PATN,Patents,TWO,Two and greater,_Z,Not applicable,1999,,47.999999999999,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PAT_DEV@DF_PAT_DEV(1.0),Patents - technology development,I,NOR,Norway,A,Annual,ENV_PAT,Environment-related technologies,PATN,Patents,TWO,Two and greater,_Z,Not applicable,2000,,59.666666666666,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PAT_DEV@DF_PAT_DEV(1.0),Patents - technology development,I,NOR,Norway,A,Annual,ENV_PAT,Environment-related technologies,PATN,Patents,TWO,Two and greater,_Z,Not applicable,2001,,55.916666666665,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PAT_DEV@DF_PAT_DEV(1.0),Patents - technology development,I,NOR,Norway,A,Annual,ENV_PAT,Environment-related technologies,PATN,Patents,TWO,Two and greater,_Z,Not applicable,2002,,61.833333333331,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PAT_DEV@DF_PAT_DEV(1.0),Patents - technology development,I,NOR,Norway,A,Annual,ENV_PAT,Environment-related technologies,PATN,Patents,TWO,Two and greater,_Z,Not applicable,2003,,64.166666666666,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PAT_DEV@DF_PAT_DEV(1.0),Patents - technology development,I,FIN,Finland,A,Annual,ENV_PAT,Environment-related technologies,PATN,Patents,TWO,Two and greater,_Z,Not applicable,2005,,162.33333333333,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PAT_DEV@DF_PAT_DEV(1.0),Patents - technology development,I,FIN,Finland,A,Annual,ENV_PAT,Environment-related technologies,PATN,Patents,TWO,Two and greater,_Z,Not applicable,2006,,159.333333333332,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PAT_DEV@DF_PAT_DEV(1.0),Patents - technology development,I,FIN,Finland,A,Annual,ENV_PAT,Environment-related technologies,PATN,Patents,TWO,Two and greater,_Z,Not applicable,2007,,190.866666666663,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PAT_DEV@DF_PAT_DEV(1.0),Patents - technology development,I,FIN,Finland,A,Annual,ENV_PAT,Environment-related technologies,PATN,Patents,TWO,Two and greater,_Z,Not applicable,2008,,223.666666666664,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PAT_DEV@DF_PAT_DEV(1.0),Patents - technology development,I,FIN,Finland,A,Annual,ENV_PAT,Environment-related technologies,PATN,Patents,TWO,Two and greater,_Z,Not applicable,2009,,208.083333333332,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PAT_DEV@DF_PAT_DEV(1.0),Patents - technology development,I,FIN,Finland,A,Annual,ENV_PAT,Environment-related technologies,PATN,Patents,TWO,Two and greater,_Z,Not applicable,2010,,266.049999999994,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PAT_DEV@DF_PAT_DEV(1.0),Patents - technology development,I,FIN,Finland,A,Annual,ENV_PAT,Environment-related technologies,PATN,Patents,TWO,Two and greater,_Z,Not applicable,2011,,309.516666666662,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PAT_DEV@DF_PAT_DEV(1.0),Patents - technology development,I,FIN,Finland,A,Annual,ENV_PAT,Environment-related technologies,PATN,Patents,TWO,Two and greater,_Z,Not applicable,2012,,321.385714285709,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PAT_DEV@DF_PAT_DEV(1.0),Patents - technology development,I,FIN,Finland,A,Annual,ENV_PAT,Environment-related technologies,PATN,Patents,TWO,Two and greater,_Z,Not applicable,2013,,270.91666666666,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PAT_DEV@DF_PAT_DEV(1.0),Patents - technology development,I,FIN,Finland,A,Annual,ENV_PAT,Environment-related technologies,PATN,Patents,TWO,Two and greater,_Z,Not applicable,2014,,258.933333333326,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PAT_DEV@DF_PAT_DEV(1.0),Patents - technology development,I,FIN,Finland,A,Annual,ENV_PAT,Environment-related technologies,PATN,Patents,TWO,Two and greater,_Z,Not applicable,2015,,213.983333333331,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PAT_DEV@DF_PAT_DEV(1.0),Patents - technology development,I,FIN,Finland,A,Annual,ENV_PAT,Environment-related technologies,PATN,Patents,TWO,Two and greater,_Z,Not applicable,2016,,224.154761904758,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PAT_DEV@DF_PAT_DEV(1.0),Patents - technology development,I,FIN,Finland,A,Annual,ENV_PAT,Environment-related technologies,PATN,Patents,TWO,Two and greater,_Z,Not applicable,2017,,233.116666666664,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PAT_DEV@DF_PAT_DEV(1.0),Patents - technology development,I,FIN,Finland,A,Annual,ENV_PAT,Environment-related technologies,PATN,Patents,TWO,Two and greater,_Z,Not applicable,2018,,236.63333333333,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PAT_DEV@DF_PAT_DEV(1.0),Patents - technology development,I,FIN,Finland,A,Annual,ENV_PAT,Environment-related technologies,PATN,Patents,TWO,Two and greater,_Z,Not applicable,2019,,239.516666666663,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PAT_DEV@DF_PAT_DEV(1.0),Patents - technology development,I,FIN,Finland,A,Annual,ENV_PAT,Environment-related technologies,PATN,Patents,TWO,Two and greater,_Z,Not applicable,2020,,206.999999999994,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PAT_DEV@DF_PAT_DEV(1.0),Patents - technology development,I,FIN,Finland,A,Annual,ENV_PAT,Environment-related technologies,PATN,Patents,TWO,Two and greater,_Z,Not applicable,2021,,202.949999999997,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PAT_DEV@DF_PAT_DEV(1.0),Patents - technology development,I,FIN,Finland,A,Annual,ENV_PAT,Environment-related technologies,PATN,Patents,TWO,Two and greater,_Z,Not applicable,1997,,82.666666666666,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PAT_DEV@DF_PAT_DEV(1.0),Patents - technology development,I,FIN,Finland,A,Annual,ENV_PAT,Environment-related technologies,PATN,Patents,TWO,Two and greater,_Z,Not applicable,1998,,95.583333333331,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PAT_DEV@DF_PAT_DEV(1.0),Patents - technology development,I,FIN,Finland,A,Annual,ENV_PAT,Environment-related technologies,PATN,Patents,TWO,Two and greater,_Z,Not applicable,1999,,119.083333333333,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PAT_DEV@DF_PAT_DEV(1.0),Patents - technology development,I,FIN,Finland,A,Annual,ENV_PAT,Environment-related technologies,PATN,Patents,TWO,Two and greater,_Z,Not applicable,2000,,107.083333333333,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PAT_DEV@DF_PAT_DEV(1.0),Patents - technology development,I,FIN,Finland,A,Annual,ENV_PAT,Environment-related technologies,PATN,Patents,TWO,Two and greater,_Z,Not applicable,2001,,140.999999999999,,A,Normal value,0,Units,2,Two
